iter	Logloss
256	0.002949876872
257	0.002949876872
258	0.002949876872
259	0.002949876872
260	0.002949876872
261	0.002949876872
262	0.002949876872
263	0.002949876872
264	0.002949876872
265	0.002949876872
266	0.002949876872
267	0.002949876872
268	0.002949876872
269	0.002949876872
270	0.002949876872
271	0.002949876872
272	0.002949876872
273	0.002949876872
274	0.002949876872
275	0.002949876872
276	0.002949876872
277	0.002949876872
278	0.002949876872
279	0.002949876872
280	0.002949876872
281	0.00293594616
282	0.002935924567
283	0.002935959206
284	0.002935911101
285	0.002935885902
286	0.002935863095
287	0.002935881794
288	0.002935863123
289	0.002935836478
290	0.002935828405
291	0.002935830984
292	0.002935831298
293	0.002935798209
294	0.002935788113
295	0.002935751716
296	0.002935784252
297	0.002935754285
298	0.002935747503
299	0.00293573728
300	0.002935773625
301	0.002935703125
302	0.002935685629
303	0.002935678314
304	0.002935709954
305	0.002935709954
306	0.002935709954
307	0.002935709954
308	0.002935709954
309	0.002935709954
310	0.002935709954
311	0.002935709954
312	0.002935709954
313	0.002935709954
314	0.002935709954
315	0.002935709954
316	0.002935709954
317	0.002935709954
318	0.002935709954
319	0.002935709954
320	0.002935709954
321	0.002935709954
322	0.002935709954
323	0.002935709954
324	0.002935709954
325	0.002935709954
326	0.002935709954
327	0.002935709954
328	0.002935709954
329	0.002935709954
330	0.002935709954
331	0.002935709954
332	0.002935709954
333	0.002935709954
334	0.002935709954
335	0.002935709954
336	0.002935709954
337	0.002935709954
338	0.002935709954
339	0.002935709954
340	0.002935709954
341	0.002935709954
342	0.002935709954
343	0.002935709954
344	0.002935709954
345	0.002935709954
346	0.002935709954
347	0.002935709954
348	0.002935709954
349	0.002935709954
350	0.002935709954
351	0.002935709954
352	0.002935709954
353	0.002935709954
354	0.002935709954
355	0.002935709954
356	0.002935709954
357	0.002935709954
358	0.002935709954
359	0.002935709954
360	0.002935709954
361	0.002935709954
362	0.002935709954
363	0.002935709954
364	0.002935709954
365	0.002935709954
366	0.002935709954
367	0.002935709954
368	0.002935709954
369	0.002935709954
370	0.002935709954
371	0.002935709954
372	0.002935709954
373	0.002935709954
374	0.002935709954
375	0.002935709954
376	0.002935709954
377	0.002935709954
378	0.002935709954
379	0.002935709954
380	0.002935709954
381	0.002935709954
382	0.002935709954
383	0.002935709954
384	0.002935709954
385	0.002935709954
386	0.002935709954
387	0.002935709954
388	0.002935709954
389	0.002935709954
390	0.002935709954
391	0.002935709954
392	0.002935709954
393	0.002935709954
394	0.002935709954
395	0.002935709954
396	0.002935709954
397	0.002935709954
398	0.002935709954
399	0.002935709954
400	0.002935709954
401	0.002935709954
402	0.002935709954
403	0.002935709954
404	0.002935709954
405	0.002935709954
406	0.002935709954
407	0.002935709954
408	0.002935709954
409	0.002935695801
410	0.002935640562
411	0.002935647894
412	0.002935647894
413	0.002935647894
414	0.002935647894
415	0.002935647894
416	0.002935647894
417	0.002935647894
418	0.002935647894
419	0.002935647894
420	0.002935647894
421	0.002935647894
422	0.002935647894
423	0.002935647894
424	0.002935647894
425	0.002935647894
426	0.002935647894
427	0.002935647894
428	0.002935647894
429	0.002935647894
430	0.002935647894
431	0.002935647894
432	0.002935647894
433	0.00290709621
434	0.002899606289
435	0.002876432205
436	0.002866101699
437	0.002866082032
438	0.002863494427
439	0.002843414408
440	0.002825097897
441	0.002798034455
442	0.002779720765
443	0.002779720765
444	0.002779720765
445	0.002779720765
446	0.002759319719
447	0.002759303449
448	0.002745500803
449	0.002693789989
450	0.002693789445
451	0.00269378073
452	0.002693777276
453	0.002693777276
454	0.002693783762
455	0.002693776673
456	0.002693776673
457	0.002693776673
458	0.002693789667
459	0.002693786425
460	0.002693786425
461	0.002693789711
462	0.00269373749
463	0.00269373749
464	0.002693717564
465	0.002693709739
466	0.002693709739
467	0.002693740209
468	0.002693740209
469	0.002693740209
470	0.002693740035
471	0.002693740035
472	0.002693742593
473	0.002693678317
474	0.002693675235
475	0.002693675235
476	0.002693617293
477	0.002693620154
478	0.002693607632
479	0.00269359775
480	0.002693610088
481	0.002693573159
482	0.002693573159
483	0.002693586517
484	0.002693586517
485	0.002693600036
486	0.002693579392
487	0.002693579392
488	0.002693561074
489	0.002693599869
490	0.002693598364
491	0.002693580988
492	0.002693571371
493	0.002693541354
494	0.002693542463
495	0.002693535084
496	0.002693549142
497	0.002693542595
498	0.002693557245
499	0.002693595751
500	0.002693537518
501	0.002693531561
502	0.002693531561
503	0.002693531561
504	0.00269352108
505	0.002693518903
506	0.002693518903
507	0.002693518903
508	0.002693518903
509	0.002693518903
510	0.002693518903
511	0.002693518903
512	0.002693518903
513	0.00269351053
514	0.00269351053
515	0.00269351053
516	0.00269351053
517	0.00269351053
518	0.00269351053
519	0.00269351053
520	0.00269351053
521	0.00269351053
522	0.00269351053
523	0.00269351053
524	0.00269351053
525	0.00269351053
526	0.00269351053
527	0.00269351053
528	0.00269351053
529	0.002693510532
530	0.002693467047
531	0.002693485726
532	0.002693485726
533	0.002693485726
534	0.002693485726
535	0.002693485726
536	0.002693485726
537	0.002693485726
538	0.002693485726
539	0.002693485726
540	0.002693485726
541	0.002693485726
542	0.002693485726
543	0.002693485726
544	0.002693485726
545	0.002693455199
546	0.002693455199
547	0.002693455199
548	0.002693455199
549	0.002693455199
550	0.002693404955
551	0.002693404955
552	0.002693404955
553	0.002693404955
554	0.002693404955
555	0.002693404955
556	0.002693404955
557	0.002693404955
558	0.002693404955
559	0.002693404955
560	0.002693404955
561	0.002693404955
562	0.002693404955
563	0.002693404955
564	0.002693404955
565	0.002693404955
566	0.002693404955
567	0.002693404955
568	0.002693404955
569	0.002693404955
570	0.002693404955
571	0.002693404955
572	0.002693397851
573	0.002693397851
574	0.002693397851
575	0.002693397851
576	0.002693397851
577	0.002693397851
578	0.002693397851
579	0.002693387657
580	0.002693387657
581	0.002693387657
582	0.002693387657
583	0.002693387657
584	0.002693387657
585	0.002693387657
586	0.002693387657
587	0.002693387657
588	0.002693387657
589	0.002693387657
590	0.002693387657
591	0.002693387657
592	0.002693387657
593	0.002693387657
594	0.002693387657
595	0.002693387657
596	0.002693387657
597	0.002693387657
598	0.002693387657
599	0.002693387657
600	0.002693387657
601	0.002693387657
602	0.002693387657
603	0.002693387657
604	0.002693387657
605	0.002693387657
606	0.002693387657
607	0.002693335785
608	0.002693335785
609	0.002693335785
610	0.002693335785
611	0.002693335785
612	0.002693335785
613	0.002693335785
614	0.002693335785
615	0.002693335785
616	0.002693335785
617	0.002693335785
618	0.002693335785
619	0.002693335785
620	0.002693335785
621	0.002693335785
622	0.002693335785
623	0.002693335785
624	0.002693335785
625	0.002693335785
626	0.002693335785
627	0.002693335785
628	0.002693335785
629	0.002693335785
630	0.002693335785
631	0.002693335785
632	0.002693335785
633	0.002693335785
634	0.002693335785
635	0.002693335785
636	0.002693335785
637	0.002693335785
638	0.002693335785
639	0.002693335785
640	0.002693335785
641	0.002693335785
642	0.002693335785
643	0.002693335785
644	0.002693335785
645	0.002693335785
646	0.002693335785
647	0.002693335785
648	0.002693335785
649	0.002693335785
650	0.002693335785
651	0.002693335785
652	0.002693335785
653	0.002693335785
654	0.002693335785
655	0.002693335785
656	0.002693335785
657	0.002693335785
658	0.002693335785
659	0.002693334386
660	0.002693334386
661	0.002693334386
662	0.002693334386
663	0.002693334386
664	0.002693334386
665	0.002693334386
666	0.002693334386
667	0.002693334386
668	0.002693334386
669	0.002693334386
670	0.002693334386
671	0.002693334386
672	0.002693334386
673	0.002693334386
674	0.002693334386
675	0.002693334386
676	0.002693334386
677	0.002693334386
678	0.002693334386
679	0.002693334386
680	0.002693334386
681	0.002693334386
682	0.002693334386
683	0.002693334386
684	0.002693334386
685	0.002693334386
686	0.002693334386
687	0.002693334386
688	0.002693334386
689	0.002693334386
690	0.002693334386
691	0.002693334386
692	0.002693334386
693	0.002693334386
694	0.002693334386
695	0.002693334386
696	0.002693334386
697	0.002693334386
698	0.002693334386
699	0.002693334386
700	0.002693334386
701	0.002693334386
702	0.002693334386
703	0.002693334386
704	0.002693334386
705	0.002693334386
706	0.002693334386
707	0.002693334386
708	0.002693334386
709	0.002693334386
710	0.002693334386
711	0.002693334386
712	0.002693334386
713	0.002693334386
714	0.002693318608
715	0.002693318608
716	0.002693318608
717	0.002693318608
718	0.002693318608
719	0.002693318608
720	0.002693318608
721	0.002693318608
722	0.002693318608
723	0.002693318608
724	0.002693318608
725	0.002693304844
726	0.002693304844
727	0.002693304844
728	0.002693304844
729	0.002693304844
730	0.002693297535
731	0.002693297535
732	0.002693297535
733	0.002693297535
734	0.002693297535
735	0.002693297535
736	0.002693297535
737	0.002693297535
738	0.002693297535
739	0.002693297535
740	0.002693295116
741	0.002693295116
742	0.002693295116
743	0.002693295116
744	0.002693295116
745	0.002693295116
746	0.002693295116
747	0.002693295116
748	0.002693295116
749	0.002693295116
750	0.002693295116
751	0.002693295116
752	0.002693295116
753	0.002693295116
754	0.002693295116
755	0.002693295116
756	0.002693295116
757	0.002693295116
758	0.002693295116
759	0.002693295116
760	0.002693295116
761	0.002693295116
762	0.002693295116
763	0.002693295116
764	0.002693283943
765	0.00269328584
766	0.002693262468
767	0.002693262468
768	0.002693262468
769	0.002693262468
770	0.002693262468
771	0.002693262468
772	0.002693262468
773	0.002693262468
774	0.002693262468
775	0.002693262468
776	0.002693262468
777	0.002693262468
778	0.002693262468
779	0.002693262468
780	0.002693262468
781	0.002693262468
782	0.002693262468
783	0.002693262468
784	0.002693112678
785	0.002693112678
786	0.002693112678
787	0.002693112678
788	0.002693112678
789	0.002693112678
790	0.002693112678
791	0.002693112678
792	0.002693112678
793	0.002693112678
794	0.002693112678
795	0.002693112678
796	0.002693112678
797	0.002693112678
798	0.002693112678
799	0.002693112678
800	0.002693112678
801	0.002693112678
802	0.002693112678
803	0.002693112678
804	0.002693112678
805	0.002693112678
806	0.002693112678
807	0.002693112678
808	0.002693112678
809	0.002693112678
810	0.002693112678
811	0.002693112678
812	0.002693112678
813	0.002693112678
814	0.002693112678
815	0.002693112678
816	0.002693112678
817	0.002693112678
818	0.002693112678
819	0.002693112678
820	0.002693112678
821	0.002693112678
822	0.002693112678
823	0.002693112678
824	0.002693112678
825	0.002693112678
826	0.002693112678
827	0.002693112678
828	0.002693112678
829	0.002693112678
830	0.002693112678
831	0.002693112678
832	0.002693112678
833	0.002693112678
834	0.002693112678
835	0.002693112678
836	0.002693112678
837	0.002693112678
838	0.002693112678
839	0.002693112678
840	0.002693112678
841	0.002693112678
842	0.002693112678
843	0.002693112678
844	0.002693112678
845	0.002693112678
846	0.002693158504
847	0.002693158504
848	0.002693158504
849	0.002693158504
850	0.002693158504
851	0.002693158504
852	0.002693158504
853	0.002693158504
854	0.002693158504
855	0.002693158504
856	0.002693158504
857	0.002693158504
858	0.002693158504
859	0.002670719968
860	0.002670707793
861	0.002670652684
862	0.002670648566
863	0.002670610686
864	0.002670603906
865	0.002670563587
866	0.002670536189
867	0.002670534297
868	0.00267050625
869	0.002670525974
870	0.002670482666
871	0.002670465677
872	0.00267044318
873	0.002670438686
874	0.002670427797
875	0.002670444612
876	0.002670360762
877	0.00267036437
878	0.002670339967
879	0.00267029737
880	0.002670279212
881	0.002670245061
882	0.002670228933
883	0.002670228933
884	0.002670235791
885	0.002670181433
886	0.002670193289
887	0.002670137032
888	0.002670148601
889	0.002670148601
890	0.002670133503
891	0.002670116079
892	0.002670116079
893	0.002670083884
894	0.002670083884
895	0.002670083884
896	0.002670083884
897	0.002670083884
898	0.002670083884
899	0.002670083884
900	0.002670083884
901	0.002670083884
902	0.002670083884
903	0.002670083884
904	0.002670083884
905	0.002670083884
906	0.002670083884
907	0.002670101224
908	0.002670085538
909	0.002670078872
910	0.002670051273
911	0.002670056653
912	0.002670056653
913	0.002670069235
914	0.002670069235
915	0.002670069235
916	0.002670047338
917	0.002670041981
918	0.002670021224
919	0.002670012267
920	0.002670029103
921	0.002670029103
922	0.002670012131
923	0.002670012131
924	0.002670050394
925	0.002669993284
926	0.002669967994
927	0.002669967994
928	0.002669992371
929	0.002669992371
930	0.002669957347
931	0.002669957347
932	0.002669957347
933	0.002669957347
934	0.002669957347
935	0.002669957347
936	0.002669957347
937	0.002669947526
938	0.002669947526
939	0.002669947526
940	0.002669942511
941	0.002669942511
942	0.002669950434
943	0.002669950434
944	0.002669950434
945	0.002669950434
946	0.00266993468
947	0.00266993468
948	0.00266993468
949	0.002669932981
950	0.002669932981
951	0.002669932981
952	0.002669951264
953	0.002669951264
954	0.002669951264
955	0.002669951264
956	0.002669951264
957	0.002669925216
958	0.002669925216
959	0.002669925216
960	0.002669925216
961	0.002669925216
962	0.00266989631
963	0.002669881086
964	0.002669881086
965	0.002669881086
966	0.002669881086
967	0.002669881086
968	0.002669873961
969	0.002669909507
970	0.002669909507
971	0.002669895571
972	0.002669895571
973	0.002669865478
974	0.002669865478
975	0.002669880416
976	0.002669880416
977	0.00266986751
978	0.00266986751
979	0.00266986751
980	0.00266986751
981	0.00266986751
982	0.00266986751
983	0.00266986258
984	0.00266986258
985	0.00266986258
986	0.002669898314
987	0.002669898314
988	0.002669850584
989	0.002669852203
990	0.002669852203
991	0.002669852203
992	0.002669852203
993	0.002669852203
994	0.002669835714
995	0.002669835714
996	0.002669835714
997	0.002669821685
998	0.002669821685
999	0.002669822828
